Week,Google_Search,Google_Display,Meta,Instagram,YouTube,TV,Radio,Influencer,Affiliate,Email,Discount,Price,Temperature,Competitor_Spend,Holiday,Sales,Revenue,Orders,Google_Search_zscore,Google_Display_zscore,Meta_zscore,Instagram_zscore,YouTube_zscore,TV_zscore,Radio_zscore,Influencer_zscore,Affiliate_zscore,Email_zscore,IsolationForest_Outlier,Google_Search_Adstock,Google_Display_Adstock,Meta_Adstock,Instagram_Adstock,YouTube_Adstock,TV_Adstock,Radio_Adstock,Influencer_Adstock,Affiliate_Adstock,Email_Adstock,Google_Search_Weibull
2022-10-31,59504.0,92991.0,45289.0,156198.0,42116.0,77134.0,93609.0,198136.0,112578.0,157244.0,20.0,932.3152444577112,20.91635179477432,163613.0,0.0,3592279.0,3592279.0,3853.0,-1.0134440183743345,-0.29424958180465,-1.1418935070684346,0.8820264917761901,-1.3379045066005308,-0.6425644845097309,-0.4044134498578329,1.605307161248263,0.0676621735543549,0.8387606011820526,1,293670.1402277928,257314.1370235672,221858.38854183033,329687.2458803725,208074.0989171281,241397.7684134406,278152.15666138445,350804.3092600383,226003.58941980713,283737.20271824,132732.72309140515
2022-11-07,184231.0,24014.0,35485.0,156194.0,187316.0,171563.0,29077.0,121459.0,184827.0,62080.0,10.0,1034.094054275779,21.41612907285075,202155.0,0.0,4013258.0,4013258.0,3880.0,1.4719330799407102,-1.616119832792526,-1.3186442564917995,0.8819465766484892,1.456590604592275,1.179791241989535,-1.662925230711061,0.1539392000222665,1.4365189161409058,-1.023660462215642,1,360433.0841366757,178402.4822141403,168600.03312509818,354006.3475282235,312160.45935027685,316401.66104806436,195968.29399683067,331941.58555602294,320429.1536518843,232322.32163094397,137948.48820817418
2022-11-14,33986.0,31093.0,64482.0,38030.0,152717.0,152413.0,40953.0,65893.0,60390.0,110353.0,5.0,972.6192715113212,22.01191401463119,68354.0,0.0,3594118.0,3594118.0,3695.0,-1.5219293727467098,-1.4804583875753787,-0.7958738075904006,-1.478826210762891,0.7907039905966835,0.8102213835513332,-1.431317874524782,-0.8978326759442387,-0.9211113137203052,-0.0789266133505573,1,250245.85048200542,138134.48932848417,165642.0198750589,250433.80851693408,340013.27561016614,342253.9966288386,158533.9763980984,265057.9513336137,252647.49219113056,249746.39297856638,132321.38325401914
2022-11-21,81858.0,38070.0,106188.0,102838.0,198595.0,195695.0,134682.0,121520.0,43711.0,171353.0,10.0,1074.4273778348215,22.695018734073635,72190.0,0.0,3935842.0,3935842.0,3663.0,-0.5680062249877018,-1.3467516629984555,-0.0439800136847638,-0.1840413117534062,1.6736643673962948,1.6455071596830428,0.3965977442006904,0.1550938284719292,-1.2371179243253112,1.114882861527121,1,232005.51028920326,120950.6935970905,205573.21192503534,253098.28511016045,402602.96536609967,401047.39797730313,229802.38583885902,280554.7708001682,195299.49531467832,321200.83578713983,122421.4880681987
2022-11-28,149312.0,55777.0,24748.0,104717.0,144085.0,110327.0,87889.0,145818.0,111658.0,48671.0,5.0,1034.372403907738,23.455482026150747,56142.0,0.0,4010010.0,4010010.0,3876.0,0.7761183574182168,-1.0074159926410566,-1.512215533170571,-0.1465011805159229,0.624573950653045,-0.001983162779223,-0.5159656625039691,0.6150145181424858,0.0502315073419557,-1.2860832695703106,1,288515.3061735219,128347.4161582543,148091.9271550212,256575.97106609627,385646.7792196598,350955.43878638186,225770.4315033154,314150.86248010094,228837.697188807,241391.50147228388,116478.26256764277
2022-12-05,32666.0,76958.0,160507.0,58638.0,137718.0,151410.0,174893.0,81272.0,77993.0,142811.0,10.0,967.6743258237092,24.28221462364985,209470.0,0.0,3892722.0,3892722.0,4022.0,-1.548232400718006,-0.6015048369489535,0.935306395732593,-1.067103472848012,0.5020357249439225,0.7908648003652488,1.1807980978219812,-0.6067338082825592,-0.5875982513976286,0.5562974511671424,1,205775.18370411315,153966.44969495258,249362.15629301273,212583.58263965775,369106.0675317959,361983.2632718291,310355.2589019892,269762.5174880605,215295.6183132842,287645.9008833703,106585.90501710727
2022-12-12,58660.0,102074.0,23709.0,87067.0,39256.0,163326.0,188639.0,87649.0,178285.0,147734.0,20.0,971.3811321147411,25.163160903659712,233043.0,0.0,3792645.0,3792645.0,3904.0,-1.0302620150468902,-0.1201836251854454,-1.5309470742406317,-0.4991266814960087,-1.3929475921240255,1.0208279561432962,1.448874446604112,-0.4860278144547075,1.312571722269693,0.6526437469839097,1,182125.1102224679,194453.86981697154,173326.29377580763,214617.14958379464,260719.6405190775,380515.9579630975,374852.15534119355,249506.5104928363,307462.3709879705,320321.5405300222,96099.97296074065
2022-12-19,154633.0,30729.0,143961.0,138033.0,120158.0,31344.0,135374.0,84674.0,27421.0,179674.0,20.0,1068.8740465177732,26.08547468569953,91862.0,0.0,4261614.0,4261614.0,3987.0,0.8821474572934189,-1.4874340573110818,0.6370079563242904,0.5191119181046174,0.1640788781633048,-1.526251367950214,0.4100932216746635,-0.5423396117948139,-1.545754394542683,1.2777302162887136,1,263908.06613348075,147401.3218901829,247956.77626548457,266803.2897502768,276589.7843114465,259653.57477785848,360285.2932047161,234377.90629570177,211898.4225927823,371866.9243180133,93550.89443445443
2022-12-26,46854.0,196089.0,50355.0,125977.0,188502.0,152822.0,44860.0,164832.0,37727.0,71399.0,20.0,996.6296221266198,27.03570655795741,234482.0,0.0,4086626.0,4086626.0,4100.0,-1.265514703099256,1.6815130511940022,-1.050561469473701,0.2782477232141974,1.479416163833836,0.8181145465853397,-1.3551230327750523,0.974917884402917,-1.350493040211177,-0.8412816016191652,1,205198.83968008845,284529.79313410976,199129.06575929074,286058.9738501661,354455.8705868679,308614.14486671507,261031.17592282966,305458.74377742107,164866.05355566938,294519.154590808,89742.20889348858
2023-01-02,84505.0,178823.0,164188.0,108869.0,190354.0,87957.0,172267.0,172999.0,132418.0,174544.0,15.0,979.4675508670653,28.0,200575.0,0.0,3862699.0,3862699.0,3943.0,-0.5152606832907162,1.3506286730163972,1.0016690547113167,-0.0635492779624205,1.5150594485854136,-0.4336947937589916,1.129585491107164,1.1295055983110345,0.4435582797000063,1.177332796516214,1,207624.30380805308,349540.87588046584,283665.43945557444,280504.38431009965,403027.5223521207,273125.48692002904,328885.7055536978,356274.2462664526,231337.63213340164,351255.49275448476,87205.34239889441
2023-01-09,124488.0,125864.0,176542.0,125186.0,139719.0,125423.0,97475.0,106475.0,24358.0,27099.0,0.0,1001.1088675390628,28.96429344204257,175438.0,0.0,3405387.0,3405387.0,3401.0,0.2814620192671134,0.3357262182551445,1.2243923062796818,0.2624445067113504,0.5405466389762696,0.2893498180554031,-0.329018195646301,-0.1296829752194661,-1.6037871452041816,-1.7082612694401675,1,249062.58228483185,335588.5255282795,346741.2636733446,293488.63058605976,381535.51341127243,289298.2921520174,294806.42333221866,320239.5477598716,163160.57928004098,237852.29565269084,88673.89543940545
2023-01-16,42662.0,150858.0,193416.0,54674.0,88244.0,78053.0,107266.0,81367.0,85108.0,176503.0,20.0,979.2834939978484,29.914525314300448,98456.0,0.0,4030899.0,4030899.0,4116.0,-1.349046743444463,0.8147094308215213,1.5286040714540865,-1.1462993643995734,-0.4501326712761387,-0.6248289910421222,-0.1380727910976437,-0.6049356164347238,-0.4527947838963025,1.2156716942422037,1,192099.5493708991,352211.1153169677,401460.75820400676,230767.17835163584,317165.3080467634,251631.97529121043,284149.8539993312,273510.7286559229,183004.3475680246,319214.3773916145,86853.53582803065
2023-01-23,28392.0,125510.0,62918.0,186926.0,162766.0,166968.0,172499.0,163660.0,114018.0,76492.0,5.0,1009.6419390843266,30.83683909634027,150167.0,0.0,3621244.0,3621244.0,3586.0,-1.6333984170432485,0.3289421877978948,-0.8240702755726673,1.495934502774268,0.9841053774587806,1.0911137746514912,1.1341099864452593,0.9527338755012013,0.0949449554520231,-0.7416082957904436,1,143651.72962253945,336836.6691901806,303794.454922404,325386.3070109815,353065.184828058,317947.18517472624,342988.91239959875,327766.4371935538,223820.60854081475,268020.62643496867,80749.28382393373
2023-01-30,50535.0,74748.0,72224.0,66271.0,76264.0,97454.0,120732.0,141750.0,144457.0,116722.0,20.0,996.9670551392696,31.71778537635016,132035.0,0.0,3902345.0,3902345.0,3914.0,-1.192165122824755,-0.6438571174871504,-0.6562976853917376,-0.9146054304128282,-0.6806977637836443,-0.2504151621356182,0.1245429598626483,0.5380140503846528,0.6716537041903036,0.0457188382149497,1,136726.03777352365,276850.0015141084,254500.6729534424,261502.7842065889,288103.11089683475,288222.3111048357,326525.34743975924,338409.8623161323,278749.36512448883,277534.3758609812,73322.59218666992
2023-02-06,133569.0,25801.0,59298.0,93688.0,77545.0,110600.0,47083.0,138154.0,183189.0,198756.0,15.0,1035.0203192204604,32.544517973849246,58016.0,0.0,3855809.0,3855809.0,3725.0,0.462414895787826,-1.581873893732907,-0.8893332001863538,-0.3668471663691448,-0.6560438503026664,0.0032853788058228,-1.3117697864966675,0.4699477568602754,1.405484751732308,1.6511773048070064,1,215604.62266411417,191911.00090846504,211998.40377206545,250589.67052395333,250406.86653810085,283533.3866629014,242998.20846385552,341199.91738967935,350438.6190746933,365276.6255165887,72430.01111931917
2023-02-13,72256.0,170262.0,100219.0,189590.0,59224.0,142732.0,77372.0,64738.0,51910.0,50111.0,5.0,984.457035870435,33.30498126592636,52384.0,0.0,3636787.0,3636787.0,3694.0,-0.7593408269425396,1.186566286732459,-0.1515917255684915,1.5491579778230469,-1.0086467768327174,0.6233907934970131,-0.7210696171192514,-0.9196949031468682,-1.0817765848954626,-1.2579015377043457,1,201618.7735984685,285408.60054507904,227418.04226323927,339943.80231437203,209468.1199228605,312852.03199774085,223170.9250783133,269457.95043380756,262173.17144481593,269276.9753099532,72970.3449669257
2023-02-20,109135.0,49592.0,81629.0,131076.0,117945.0,179007.0,143786.0,53397.0,146888.0,83936.0,15.0,964.607345332414,33.988085985368805,243392.0,0.0,3830282.0,3830282.0,3970.0,-0.0244700931899397,-1.125944886364472,-0.4867402804216491,0.3801195322508805,0.1214878473019434,1.323450668945878,0.5741451819507646,-1.134361153107926,0.7177123450189365,-0.5959243985611086,1,230106.2641590811,220837.16032704743,218079.82535794357,335042.2813886232,243625.8719537163,366718.2191986445,277688.55504698795,215071.77026028454,304191.90286688955,245502.18518597193,77002.8000907597
2023-02-27,147478.0,30647.0,86040.0,161339.0,33224.0,57641.0,195136.0,102189.0,75754.0,173686.0,5.0,986.0406121350566,34.58387092714924,196144.0,0.0,3632059.0,3632059.0,3683.0,0.7395730897671886,-1.4890054993943995,-0.4072168659269057,0.9847374096537324,-1.5090384634099416,-1.018753792631708,1.5755798182058511,-0.2108098200597,-0.6300191879732392,1.1605411812794098,1,285541.7584954486,163149.29619622845,216887.89521476615,362364.3688331739,179399.52317222976,277671.9315191867,361749.1330281928,231232.06215617072,258269.14172013372,320987.31111158314,86061.6990368235
2023-03-06,55222.0,159788.0,48016.0,21062.0,60738.0,49711.0,27813.0,96367.0,129847.0,193063.0,10.0,985.796644071038,35.08364820522567,152239.0,0.0,3474656.0,3474656.0,3524.0,-1.0987694469903115,0.9858433064803892,-1.092729972421605,-1.8178261824699784,-0.9795085840066436,-1.1717923815306606,-1.6875759294496475,-0.3210105878291452,0.3948471461868778,1.5397616107007996,1,226547.05509726916,257677.57771773706,178148.73712885968,238480.62129990433,168377.71390333783,216314.15891151203,244862.47981691567,235106.23729370243,284808.4850320802,385655.38666694984,90832.71013378967
2023-03-13,97373.0,130627.0,43960.0,70448.0,176222.0,90342.0,51598.0,140585.0,180443.0,80920.0,0.0,996.8986473922404,35.48012994148332,161431.0,0.0,3424958.0,3424958.0,3435.0,-0.2588460136432622,0.4270040065824891,-1.165853293480476,-0.8311540583111954,1.2430773210965933,-0.3876674249665577,-1.2237176466195163,0.5159625398296195,1.35345800236356,-0.6549494703026016,1,233301.23305836148,285233.54663064226,150849.24227731582,213536.37277994258,277248.6283420027,220130.4953469072,198515.4878901494,281648.74237622146,351328.0910192481,312313.2320001699,93946.95672549384
2023-03-20,143684.0,90316.0,53591.0,115462.0,83731.0,126896.0,113106.0,96619.0,58467.0,83530.0,0.0,1025.381611522289,35.767534539408416,130018.0,0.0,3657291.0,3657291.0,3566.0,0.663971810886054,-0.345513088790929,-0.9922214628300854,0.0681708312705372,-0.5369891205654853,0.3177767841901013,-0.0241803222421479,-0.3162406473485715,-0.9575451953794828,-0.6038700812955403,1,283664.7398350169,261456.12797838534,144100.5453663895,243583.82366796554,250080.1770052016,258974.29720814433,232215.29273408966,265608.24542573286,269263.8546115488,270917.93920010194,99112.20116269191
2023-03-27,30965.0,22368.0,123333.0,157301.0,159649.0,163254.0,47082.0,131453.0,168697.0,187296.0,15.0,1023.1963586988768,35.94167099278443,90510.0,0.0,4085901.0,4085901.0,3993.0,-1.5821274390355626,-1.6476636580259525,0.2651174566195602,0.9040630882397048,0.924116112571811,1.0194384506703171,-1.3117892886317457,0.3431089824145433,1.1309138661343856,1.426897688707036,1,201163.84390101014,179241.6767870312,209793.32721983368,303451.2942007793,309697.10620312096,318638.5783248866,186411.1756404538,290817.9472554397,330255.3127669293,349846.76352006115,97328.58038292632
2023-04-03,44538.0,97575.0,134821.0,67915.0,28070.0,107833.0,49241.0,39816.0,53893.0,27788.0,0.0,1047.9863470343428,36.0,230005.0,0.0,3384998.0,3384998.0,3230.0,-1.3116645612670756,-0.2064021365616208,0.4722280858908391,-0.8817603129277709,-1.6082314923568266,-0.0501140884682504,-1.2696841789983526,-1.3914268740074167,-1.0442059206572152,-1.6947770935681885,1,165236.30634060607,205120.0060722187,260696.99633190018,249985.77652046757,213888.26372187256,299016.146994932,161087.70538427227,214306.76835326382,252046.18766015756,237696.0581120367,90859.57725634136
2023-04-10,128066.0,26655.0,56395.0,24632.0,146161.0,76276.0,195641.0,193312.0,96329.0,48082.0,15.0,967.540412890659,35.94167099278443,71826.0,0.0,3985028.0,3985028.0,4118.0,0.3527591662983996,-1.5655078993529885,-0.9416697389027988,-1.7465019309969525,0.6645283022428264,-0.6591227580627322,1.5854283964202391,1.513996872048709,-0.2401974952339862,-1.2976103807293755,1,227207.78380436363,149727.00364333123,212813.1977991401,174623.46591228055,274493.9582331235,255685.68819695918,292293.62323056336,321896.0610119583,247556.71259609453,190699.63486722202,88131.82118713777
2023-04-17,133252.0,90031.0,149695.0,124592.0,28666.0,39541.0,31745.0,157348.0,51007.0,143287.0,15.0,1015.5488049220444,35.767534539408416,118026.0,0.0,3778741.0,3778741.0,3720.0,0.4560981837674465,-0.3509748082268504,0.7403829866377926,0.2505771102477714,-1.5967609752337488,-1.3680600295889638,-1.6108935343229678,0.8332582234639737,-1.0988851627104586,0.5656130792006141,1,269576.67028261814,179867.20218599873,277382.91867948405,229366.07954736834,193362.3749398741,192952.4129181755,207121.173938338,350485.636607175,199541.02755765672,257706.78092033323,90153.3864903973
2023-04-24,159182.0,107922.0,173772.0,154668.0,77761.0,114457.0,46029.0,99530.0,190604.0,109570.0,15.0,1029.0927938808286,35.48012994148333,171668.0,0.0,4291969.0,4291969.0,4170.0,0.9727932711126812,-0.008112975145909,1.174453549047662,0.8514589554306076,-0.6518867501372556,0.0777204150458303,-1.3323250368688753,-0.2611402634638489,1.5459721321289817,-0.0942504300526757,1,320928.0021695709,215842.32131159923,340201.75120769045,292287.647728421,193778.42496392445,230228.4477509053,170301.7043630028,309821.38196430495,310328.61653459404,264194.0685521999,98079.82797266846
2023-05-01,178338.0,144046.0,54620.0,129779.0,56368.0,64813.0,164097.0,174571.0,74253.0,121015.0,0.0,973.0311837475256,35.08364820522568,206590.0,0.0,3372052.0,3372052.0,3465.0,1.3545060012779462,0.6841647543390792,-0.9736702060821618,0.3542070520938736,-1.0636128790198156,-0.8803436085732861,0.970253047519938,1.159260941308899,-0.6584576988262947,0.1297356263403575,1,370894.80130174255,273551.39278695954,258741.05072461427,305151.58863705257,172635.05497835466,202950.06865054317,266278.0226178017,360463.829178583,260450.16992075642,279531.44113131997,111190.5510919476
2023-05-08,118806.0,164475.0,148148.0,157240.0,157855.0,188270.0,143395.0,128856.0,32323.0,103588.0,15.0,991.6947578807049,34.58387092714925,74045.0,0.0,4137416.0,4137416.0,4172.0,0.1682394397724885,1.075664636291488,0.7124930020031592,0.9028443825422664,0.8895890861979826,1.5022144077820692,0.5665198471352682,0.2939520957952974,-1.452879257832704,-0.2113220411792047,1,341342.88078104553,328605.83567217574,303392.63043476857,340330.9531822315,261436.0329870128,310040.04119032586,303161.813570681,345134.29750714975,188593.10195245384,271306.86467879196,121929.5608841572
2023-05-15,157982.0,52097.0,40559.0,128099.0,61914.0,159892.0,165360.0,91635.0,131335.0,167603.0,0.0,930.000885031248,33.98808598536881,231948.0,0.0,3527961.0,3527961.0,3793.0,0.948881427502412,-1.0779392471119005,-1.2271679914393565,0.3206426984595085,-0.9568754831060738,0.9545562645570412,0.9948842441234468,-0.4105794701865851,0.4230393541478016,1.0414929347928374,1,362787.7284686273,249260.50140330545,222594.57826086113,332297.57190933893,218775.61979220767,345916.0247141955,347257.08814240864,298715.57850428985,244490.8611714723,330387.1188072752,131655.98456570052
2023-05-22,130989.0,162038.0,113396.0,27561.0,147738.0,44070.0,109186.0,127803.0,132356.0,108340.0,15.0,1036.2743078050294,33.304981265926365,140102.0,0.0,4056891.0,4056891.0,3914.0,0.4110044320257471,1.0289621441323995,0.0859689257117697,-1.6879840787379907,0.694878982617145,-1.280656275601151,-0.1006286917478916,0.2740205587871858,0.4423836043683011,-0.1183223260215207,1,348661.6370811764,311594.3008419833,246952.74695651667,226939.54314560335,279003.37187532464,251619.6148285173,317540.25288544514,307032.3471025739,279050.5167028834,306572.2712843651,137462.96148323914
2023-05-29,110982.0,144862.0,41732.0,102152.0,87526.0,162194.0,157612.0,55946.0,130944.0,114439.0,20.0,991.3800719072052,32.54451797384925,101919.0,0.0,4098306.0,4098306.0,4133.0,0.0123342194335329,0.6998025194608749,-1.2060206404526563,-0.1977467561541053,-0.4639511801593097,0.9989818423181244,0.8437817015391351,-1.086112826580218,0.415631321007532,0.0010390508191179,1,320178.9822487058,331818.58050518995,189903.64817390998,238315.725887362,254928.02312519477,313165.76889711036,348136.1517312671,240165.40826154433,298374.31002173,298382.36277061905,138163.91472068615
2023-06-05,141626.0,138834.0,111362.0,145036.0,196837.0,100559.0,117768.0,75204.0,165282.0,195929.0,15.0,1032.26256706724,31.71778537635016,149441.0,0.0,4040629.0,4040629.0,3914.0,0.6229629990944422,0.5842823624091777,0.049299094589052,0.6590233279269143,1.6398301910500346,-0.1904927386133929,0.0667386314914686,-0.7215909465211359,1.0662119910090126,1.5958510853729213,1,333733.38934922346,337925.148303114,225304.18890434597,288025.4355324172,349793.8138751169,288458.4613382662,326649.69103876024,219303.2449569266,344306.586013038,374958.4176623714,137524.97029178048
2023-06-12,139176.0,113848.0,181426.0,144049.0,39956.0,61786.0,61846.0,35563.0,36456.0,161214.0,5.0,1008.2419807151804,30.83683909634028,208175.0,0.0,3724687.0,3724687.0,3694.0,0.574142985056809,0.1054524612655636,1.3124431692115173,0.6393042701667249,-1.3794755082546388,-0.938760734499784,-1.023859766340215,-1.4719290837847183,-1.3745738845111326,0.9164560702847476,1,339416.03360953403,316603.08898186835,316608.51334260753,316864.26131945034,249832.2883250701,234861.07680295972,257835.81462325613,167144.94697415596,243039.9516078228,386189.0505974229,136578.6621466965
2023-06-19,151278.0,72921.0,33843.0,46734.0,66240.0,157809.0,95932.0,112324.0,51367.0,135053.0,15.0,992.5933908410052,29.91452531430046,217260.0,0.0,3581124.0,3581124.0,3607.0,0.8152939278663746,-0.6788696136605827,-1.3482469421867371,-1.304930892885799,-0.8736180047932633,0.9143570992762696,-0.3591099900716486,-0.0189711423985308,-1.0920644672360416,0.4044683707392567,1,354927.6201657204,262882.853389121,223808.1080055645,236852.55679167018,216139.37299504207,298725.64608177583,250633.48877395366,212610.96818449357,197190.97096469367,366766.4303584537,136984.40180814773
2023-06-26,142409.0,146141.0,134065.0,157443.0,141008.0,56062.0,168554.0,29847.0,74624.0,68355.0,10.0,936.2878880259004,28.964293442042585,186917.0,0.0,3668820.0,3668820.0,3918.0,0.6385654770501429,0.7243131831750622,0.4585985911372626,0.9069000752730856,0.5653545191300404,-1.0492264196016257,1.0571740635625655,-1.5801234480186843,-0.6514285932123816,-0.9008546514802742,1,355365.57209943223,303870.7120334726,268349.8648033387,299554.53407500207,270691.62379702524,235297.3876490655,318934.0932643722,157413.58091069612,192938.5825788162,288414.8582150722,138034.4877666043
2023-07-03,43419.0,42677.0,91726.0,46069.0,188220.0,71571.0,43411.0,46155.0,161178.0,160938.0,15.0,943.4018955713424,28.000000000000004,217746.0,0.0,3559117.0,3559117.0,3772.0,-1.3339623554336515,-1.2584634474149838,-0.3047072003596624,-1.3182167828660685,1.473988838617883,-0.7499230809844941,-1.3833816265030685,-1.2714401569186993,0.9884560626006582,0.9110545716771042,1,256638.34325965933,224999.42722008357,252735.91888200323,225801.72044500124,350634.97427821514,212749.4325894393,234771.45595862332,140603.14854641765,276941.1495472897,333986.91492904327,131720.8258281759
2023-07-10,70015.0,75609.0,37640.0,32910.0,114270.0,45510.0,98797.0,99671.0,88008.0,145426.0,5.0,902.945870008686,27.035706557957425,168325.0,0.0,3369177.0,3369177.0,3759.0,-0.8039961948847174,-0.6273569756123144,-1.2797929850712213,-1.5811175742200032,0.0507594069876627,-1.2528661661415683,-0.3032363730731905,-0.2584713681949565,-0.3978502925746095,0.6074746934098494,1,223998.00595579558,210608.65633205013,189281.55132920193,168391.03226700073,324650.98456692905,173159.65955366357,239659.873575174,184032.8891278506,254172.6897283738,345818.14895742596,121452.2854808806
2023-07-17,142096.0,51024.0,72528.0,93479.0,24757.0,39426.0,72307.0,136891.0,145926.0,84027.0,5.0,977.4954606868538,26.085474685699552,69337.0,0.0,3403577.0,3403577.0,3481.0,0.6323284711751309,-1.098502141689948,-0.6508170419987651,-0.3710227317915152,-1.6719929407272245,-1.3702793786083056,-0.8198479312893004,0.4460412694516857,0.6994859310011887,-0.5941434696723566,1,276494.8035734773,177389.19379923007,186096.93079752114,194513.61936020042,219547.59074015744,143321.79573219814,216102.9241451044,247310.73347671033,298429.6138370243,291517.88937445555,114935.01747834195
2023-07-24,127059.0,90313.0,58413.0,101264.0,39097.0,57265.0,154165.0,103310.0,135395.0,179210.0,0.0,1091.12994812725,25.16316090365972,203385.0,0.0,3146033.0,3146033.0,2902.0,0.3326931442021153,-0.3455705805744651,-0.9052883626955008,-0.2154879145036983,-1.3960076797457863,-1.0260100989905991,0.7765578419252834,-0.1895911562552431,0.4999616419981718,1.2686494360207918,1,292955.8821440864,196746.51627953805,170071.15847851266,217972.17161612026,170825.55444409445,143258.07743931888,283826.75448706263,251696.44008602618,314452.76830221456,354120.73362467333,111902.88641822174
2023-07-31,130687.0,147813.0,72638.0,43275.0,161467.0,168922.0,42042.0,169381.0,136492.0,112601.0,20.0,948.48210441928,24.28221462364985,208015.0,0.0,3972588.0,3972588.0,4188.0,0.404986618050496,0.7563552705324672,-0.6488339144552553,-1.3740374995651257,0.9591050389640186,1.128823409293175,-1.4100800494248449,1.061022881411369,0.520745816818826,-0.0349317986042455,1,306460.52928645187,265860.9097677228,174680.6950871076,174058.30296967214,263962.3326664567,254876.84646359133,212338.05269223757,320398.8640516157,325163.6609813287,325073.44017480395,112393.53641478397
2023-08-07,107939.0,115285.0,130133.0,92274.0,167313.0,86150.0,72930.0,151691.0,92240.0,49956.0,15.0,902.945870008686,23.455482026150765,127949.0,0.0,3954117.0,3954117.0,4419.0,-0.0483022306548414,0.1329910255793142,0.3877107956728938,-0.3950971640114021,1.0716161851074977,-0.4685675213933431,-0.8076981011357091,0.72618063100919,-0.3176692279975734,-1.2609349880093628,1,291815.3175718711,274801.5458606337,234941.41705226456,196708.98178180328,325690.39959987404,239076.10787815478,200332.83161534253,343930.3184309694,287338.1965887972,245000.06410488236,113531.513751926
2023-08-14,169213.0,166410.0,126357.0,120776.0,123892.0,107312.0,195485.0,54707.0,84315.0,124797.0,0.0,1038.5067567834212,22.69501873407364,50276.0,0.0,3476116.0,3476116.0,3347.0,1.1726763571581904,1.112746836672217,0.3196354356338662,0.174338078421142,0.2359428226894339,-0.0601687044602244,1.5823860633480715,-1.1095650339430387,-0.4678192603163378,0.2037518137827735,1,344302.19054312265,331290.9275163802,267321.8502313587,238801.38906908195,319306.2397599244,250757.66472689286,315684.6989692055,261065.1910585816,256717.91795327832,271797.0384629294,119066.54187257592
2023-08-21,125878.0,133632.0,170159.0,68447.0,178768.0,109613.0,117883.0,171409.0,30756.0,144917.0,20.0,1094.5487147718682,22.011914014631188,101151.0,0.0,3865353.0,3865353.0,3531.0,0.309159904782342,0.4845916097577297,1.1093168234594717,-0.8711316009435552,1.2920772147129629,-0.0157624253862661,0.0689813770254381,1.099409545278843,-1.4825682295227365,0.597513234021116,1,332459.3143258736,332406.5565098281,330552.11013881525,211727.83344144915,370351.7438559546,260067.5988361357,307293.8193815233,328048.11463514896,184786.750771967,307995.22307775763,124082.1133154388
2023-08-28,184899.0,170580.0,192502.0,185601.0,90480.0,94910.0,53756.0,101537.0,56378.0,146303.0,15.0,1011.916842610392,21.416129072850755,198683.0,0.0,4023912.0,4023912.0,3976.0,1.4852440062170933,1.1926604157872764,1.5121260844107411,1.469462616723355,-0.4070989862304974,-0.2995110221808812,-1.1816320391212014,-0.2231510946364225,-0.9971241755074196,0.6246381509421072,1,384374.5885955242,370023.93390589685,390833.26608328917,312637.7000648695,312691.0463135728,250950.5593016814,238132.29162891398,298365.8687810894,167250.05046318017,331100.13384665456,132192.19664256426
2023-09-04,82623.0,23051.0,175576.0,146394.0,66163.0,72375.0,73268.0,198686.0,155327.0,156511.0,10.0,1011.5492957887984,20.91635179477432,193016.0,0.0,3475430.0,3475430.0,3435.0,-0.5527624246861551,-1.6345746953075866,1.206976840761223,0.6861545137813595,-0.8750999340188959,-0.734406936536227,-0.8011063794793464,1.6157177456304674,0.8776008147650631,0.8244153168363915,1,313247.7531573145,245065.3603435381,410075.9596499735,333976.6200389217,253777.62778814367,222945.33558100884,216147.37497734837,377705.5212686536,255677.03027790808,355171.08030799276,134200.7077888593
2023-09-11,95450.0,199819.0,158186.0,95703.0,39816.0,141826.0,190286.0,111155.0,165556.0,198313.0,15.0,987.60471705425,20.51987005851668,102887.0,0.0,3773356.0,3773356.0,3820.0,-0.2971647430287187,1.752994502057113,0.8934624045645361,-0.3265899207898319,-1.3821699250285162,0.6059061829620256,1.480994463077571,-0.0410983662945255,1.0714032981200967,1.6425075081287963,1,283398.6518943887,346858.2162061229,404231.5757899841,296088.972023353,192082.5766728862,275593.20134860533,319974.424986409,337778.3127611922,318962.2181667448,411415.64818479563,131489.67572412474
2023-09-18,113426.0,134692.0,98859.0,96090.0,72853.0,55435.0,179674.0,20281.0,145703.0,62533.0,5.0,928.2297107795976,20.232465460591587,131442.0,0.0,3239381.0,3239381.0,3489.0,0.0610346742531147,0.5049053732737879,-0.1761103933791582,-0.3188581321847727,-0.7463453038957563,-1.0613266964288188,1.2740378056298791,-1.761191902928082,0.6952608890823136,-1.0147949590661405,1,283465.1911366332,342806.92972367373,341397.9454739904,273743.3832140118,188102.54600373172,220790.9208091632,371658.65499184537,222947.98765671533,337080.33090004686,309382.3889108774,126912.91328732709
